Income,Credit_Score,Repay_Loan
92401.16072882654,391.04957004446055,1
189456.66792236306,647.1701752039485,1
30670.28062321604,408.9964420237417,0
117245.96640335945,459.2345674165639,1
101177.7357768932,519.9689474837842,0
122290.84708692957,463.1867858964548,1
3622.036764168102,335.2298724743478,0
174424.7817888303,646.7110746398115,1
186423.65649672248,575.9394040391145,1
113026.63671784179,595.9376347031139,1
139330.16477537845,534.5848349428738,1
184499.87623545915,620.3846062500555,1
141447.72686267973,594.9296055592159,1
30507.80858285227,429.9338581314275,0
115257.67203336263,469.5660349280214,0
121343.00927657117,546.3868095440207,1
84826.1342604772,495.3812585407888,0
147288.84712494456,636.1640306856779,1
186873.40295380296,684.3332992242395,1
185113.70258135526,648.2057348177111,1
90167.87428082642,430.68033532272966,1
22647.60916815105,350.4638513190846,0
196968.23979246692,629.6081388657973,1
167779.61728918683,460.2782055686972,1
24932.536240653368,376.0586607307668,0
184168.37652347446,722.5728435121207,1
173979.27241242566,506.182598692341,1
103767.61142521442,446.9513805678326,1
118255.08714898585,573.6594299582836,1
79800.54077402606,583.050809730754,1
10952.327764406267,323.15227798933705,0
67039.44832918019,390.3987201846123,1
160570.6897196023,610.1675929729141,1
926.4046009205717,384.34539435073225,0
66699.83433822883,394.6418179289855,1
79633.73871818866,411.3159570373621,1
107479.12058758458,485.9936298442472,1
183971.1232825521,610.7425300695814,1
69269.19887319225,445.89861670607223,1
69390.64037924554,536.2619882666647,1
147500.24962194968,614.3852556308611,1
90443.58817796143,465.7459662283456,1
44920.964587996394,372.3332530410601,1
90487.90322653868,387.1843579312779,0
28171.40407595997,409.32939478074945,0
35277.39730124466,365.88456278172123,0
99673.55454789595,488.51831428035433,1
83785.08990090959,659.1566338725108,1
182969.18021362,683.8635349291812,1
72478.77982332662,399.8500966409422,1
116117.67005560869,506.6538843388848,1
126452.85758390608,621.8124577196174,1
2618.8913176667274,312.03400726759935,0
132707.47440334212,479.1182701076423,0
35607.193373950286,426.3681228224128,0
192214.06349389104,644.3394818554424,1
29732.54555062259,471.86295767429795,1
82924.82474540475,530.6525334336884,1
17069.933615728773,307.3005534919324,0
199374.85036918946,775.6106824424857,1
100439.00206624852,504.9493347641412,1
119077.00346400875,589.3204274353507,1
13415.295477685497,355.9145599930395,0
149992.09407983554,549.2027888602186,1
41981.11861911715,345.3492472991866,0
179610.85788814275,721.0193648311551,1
41027.92809640143,361.96933626641044,0
38137.54413273332,352.05618047094686,0
7309.933569618976,300.0,0
94413.38902199984,514.2427219796073,0
112968.22665252328,649.6879484596353,1
13141.727885670472,300.0,0
155105.5233390021,611.6642140783697,1
90657.76694960552,566.0487672241368,1
104878.053865516,504.97762425628906,1
88152.54938764563,503.44740655027533,0
80152.6121750652,396.5616126613176,0
111928.06626164357,549.5545583557462,1
31048.0491861425,350.86744247201204,0
36385.62609905422,431.9150519389002,0
172357.12420270345,715.9574114992919,1
189223.09242672654,833.82000337457,1
74661.8632559506,484.1017169047158,1
54148.934628710755,427.8456482523515,1
128799.90864780315,569.2628753902464,1
81746.83421961928,442.3036908705972,0
5077.271132068972,330.4635728718394,0
31230.519473238073,344.7369543381344,0
143194.4457694795,596.4965501151358,1
131784.78838203027,642.6254289005382,1
5419.198500696698,300.0,0
44394.43238658989,457.1815784409225,1
46214.95931761428,471.45682267562046,1
134378.54871974568,561.6729858200267,1
3942.107550872831,300.0,0
20821.71639691477,305.1741135681636,0
159983.21707463788,697.7861069429423,1
35708.93241086672,370.04578108380053,1
130549.22157037494,501.1403092030552,1
47636.556209345305,364.9866171449976,0
19888.278551869033,390.21375869401123,1
48634.438199890814,430.07289049186437,1
144453.38637113184,574.5708467920821,1
171139.29362125715,620.269122533633,1
166043.97291339832,608.5824568841673,1
79436.70592369097,403.52880077747176,0
133617.02731412923,664.156595996425,1
40996.85908316419,362.654490013648,0
58629.546052202655,490.2886033539351,0
179267.16370422396,749.813290523795,1
2600.384702147207,365.09942329317204,0
17101.706170893616,308.3061935787043,0
41577.251029205465,407.3783074786075,0
5306.440774763943,309.16114516607297,0
36287.087017959464,318.35206239211124,0
116608.31219393843,552.678181291173,1
84284.9101184996,397.82743276741104,1
178534.34221539498,728.3294477384839,1
163488.71234768818,599.1003868574728,1
68363.4703395752,448.79652003152074,0
51884.686686258494,420.7666456652855,1
75938.48163345338,436.34266484466207,1
118058.98850296155,571.3196050944396,1
53612.72816457525,378.73123693179906,0
124829.78156982681,601.9374009870883,1
81882.33043824809,383.0058800616913,1
110409.43617039605,528.4016471135767,0
87225.30582706333,590.7863515976237,1
58893.15190838354,357.7664243404326,0
189690.66139243133,638.7166245533716,1
152721.15883195217,636.2767886434392,1
28022.63515329051,366.8201772229569,0
173693.59517958257,668.4249963155786,1
97486.23964990272,524.3237071086653,1
178910.4453788183,695.9041788713428,1
159971.05118946303,686.5240928962995,1
85042.70089384669,494.67452120340414,1
4493.8616640234795,300.0,0
53735.47187698921,447.8253658261423,1
108326.84293217339,630.6466019580596,1
126695.64396522945,545.4332631475045,1
51577.537086640456,344.68331589304245,1
27871.214814564828,422.167269786348,0
166986.04735985983,626.7492248825038,1
196880.43614071043,563.4006995205788,1
105138.03646053717,561.1213735500996,1
34335.857169660696,336.55202318208603,0
54461.46530387379,403.49093366949796,0
3678.1353094933465,327.2750904531276,0
182859.7613120998,677.1495034109437,1
23550.216578028227,389.6675421843988,0
115303.29510285071,504.47740797151084,1
54811.044137441204,440.40843616544737,0
110835.60050315868,506.0984003512823,1
130284.07767037285,604.8967841939959,1
165948.36074144032,668.8187705236638,1
41284.25435212064,326.4421865815655,0
2199.1657316960955,369.55725843389416,0
27377.126013761455,322.59644532068,0
180003.728369621,708.4909246361107,0
174778.01551250304,671.5932698290866,1
119482.62043406165,649.2562614758307,1
120103.37208673067,526.7987852311503,1
133007.3349092511,545.0556620514103,1
35074.255724689916,368.98333509611587,1
182882.38918499195,647.5739913999274,1
83754.10497841462,515.5047240733522,1
76627.7056498995,356.27677479360375,0
103783.54105656751,444.3461369643538,0
9393.19335501101,300.0,0
33256.67375121588,423.5318030208463,0
147606.72328527409,697.8502489254637,0
16559.733585025293,326.8525140578023,0
120630.42189327764,531.1315403951546,1
49069.82193626419,402.3427736593193,1
77859.1228083953,525.430943773282,0
57738.747354139974,359.8363066568455,0
71134.54329298982,456.5712255500668,1
143809.1810368491,646.130219860644,1
59424.343124635,448.91433644566075,0
113280.92805937944,537.9367531146835,1
95210.08043981994,550.4829264336684,1
132734.23307252963,403.274528565105,0
187365.9478649516,715.4044149017577,1
146514.41944205007,553.7842978964547,1
42988.075718151355,300.0,0
6236.627012256935,343.14540999601275,0
52452.808859965015,487.3251304297075,0
119015.58614005096,529.7842614024404,1
10285.16269685007,377.74279822587647,0
99273.24944024727,595.2831943598133,1
119368.56978337784,617.6320067817985,1
66848.77816339217,532.0954280890679,1
154182.44074916438,652.8925309626422,1
21319.65062675436,347.1653195876043,1
15027.556347161752,300.0,1
145637.75124072068,576.5117531936445,1
99098.26324123969,447.6017307635079,0
137680.47928554722,705.6175216209633,1
86965.46772074925,463.3777866955583,1
49280.406647821364,405.9531017027119,1
163820.46353483995,660.730049632108,1
159883.17579379585,622.382498369939,1
138939.29417088535,679.5816507676159,1
54429.02744599254,371.499093187918,0
118046.13337381741,547.7687140618693,1
72194.77938800537,399.84132363412783,0
18316.41466532683,300.0,0
183462.71509244855,630.21928473058,1
27363.72618379228,352.50524454467984,0
190047.47076416048,654.3368080572853,1
89201.15459159114,436.85705039075094,0
